timestamp,gram,status_text,status_num
2025-12-29 07:00:57,1 gr,BELUM TERSEDIA,1
2025-12-29 07:00:57,2 gr,BELUM TERSEDIA,1
2025-12-29 07:00:57,3 gr,BELUM TERSEDIA,1
2025-12-29 07:00:57,5 gr,BELUM TERSEDIA,1
2025-12-29 07:00:57,10 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,1 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,2 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,3 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,5 gr,BELUM TERSEDIA,1
2025-12-29 07:02:18,10 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,1 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,2 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,3 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,5 gr,BELUM TERSEDIA,1
2025-12-29 07:03:37,10 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,1 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,2 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,3 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,5 gr,BELUM TERSEDIA,1
2025-12-29 07:04:56,10 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,1 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,2 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,3 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,5 gr,BELUM TERSEDIA,1
2025-12-29 07:06:14,10 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,1 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,2 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,3 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,5 gr,BELUM TERSEDIA,1
2025-12-29 07:07:32,10 gr,BELUM TERSEDIA,1
2025-12-29 07:08:52,0.5 gr,BELUM TERSEDIA,1
